"FactConcurrentPK","concurrentFK","productFK","price_product","startDate","endDate","flag"
2906,2,1961,"-1","2026-03-23 15:56:35.099",NULL,"y"
2907,2,1962,"د.ت100.74","2026-03-23 15:56:35.099",NULL,"y"
2908,2,1963,"د.ت251.85","2026-03-23 15:56:35.099",NULL,"y"
2909,2,1964,"-1","2026-03-23 15:56:35.099",NULL,"y"
2910,2,1965,"-1","2026-03-23 15:56:35.099",NULL,"y"
2911,2,1966,"د.ت255.21","2026-03-23 15:56:35.099",NULL,"y"
2912,2,1967,"د.ت255.21","2026-03-23 15:56:35.099",NULL,"y"
2913,2,1968,"د.ت255.21","2026-03-23 15:56:35.099",NULL,"y"
2914,2,1969,"د.ت151,110.00","2026-03-23 15:56:35.099",NULL,"y"
2915,2,1970,"-1","2026-03-23 15:56:35.099",NULL,"y"
2916,2,1971,"-1","2026-03-23 15:56:35.099",NULL,"y"
2917,2,1972,"-1","2026-03-23 15:56:35.099",NULL,"y"
2918,2,1973,"-1","2026-03-23 15:56:35.099",NULL,"y"
2919,2,1974,"-1","2026-03-23 15:56:35.099",NULL,"y"
2920,2,1975,"-1","2026-03-23 15:56:35.099",NULL,"y"
2921,2,1976,"-1","2026-03-23 15:56:35.099",NULL,"y"
2922,2,1977,"-1","2026-03-23 15:56:35.099",NULL,"y"
2923,2,1978,"د.ت218.27","2026-03-23 15:56:35.099",NULL,"y"
2924,2,1979,"د.ت28.99","2026-03-23 15:56:35.099",NULL,"y"
2925,2,1980,"-1","2026-03-23 15:56:35.099",NULL,"y"
2926,2,1981,"-1","2026-03-23 15:56:35.099",NULL,"y"
2927,2,1982,"-1","2026-03-23 15:56:35.099",NULL,"y"
2928,2,1983,"-1","2026-03-23 15:56:35.099",NULL,"y"
2929,2,1984,"د.ت228.34","2026-03-23 15:56:35.099",NULL,"y"
2930,2,1985,"د.ت144.39","2026-03-23 15:56:35.099",NULL,"y"
2931,2,1986,"-1","2026-03-23 15:56:35.099",NULL,"y"
2932,2,1987,"-1","2026-03-23 15:56:35.099",NULL,"y"
2933,2,1988,"-1","2026-03-23 15:56:35.099",NULL,"y"
2934,2,1989,"-1","2026-03-23 15:56:35.099",NULL,"y"
2935,2,1990,"د.ت298.86","2026-03-23 15:56:35.099",NULL,"y"
2936,2,1991,"د.ت251.85","2026-03-23 15:56:35.099",NULL,"y"
2937,2,1992,"د.ت251.85","2026-03-23 15:56:35.099",NULL,"y"
2938,2,1993,"د.ت198.12","2026-03-23 15:56:35.099",NULL,"y"
2939,2,1994,"د.ت114.17","2026-03-23 15:56:35.099",NULL,"y"
2940,2,1995,"-1","2026-03-23 15:56:35.099",NULL,"y"
2941,2,1996,"-1","2026-03-23 15:56:35.099",NULL,"y"
2942,2,1998,"د.ت130.96","2026-03-23 15:56:35.099",NULL,"y"
2943,2,1999,"د.ت130.96","2026-03-23 15:56:35.099",NULL,"y"
2944,2,2000,"-1","2026-03-23 15:56:35.099",NULL,"y"
2945,2,2001,"-1","2026-03-23 15:56:35.099",NULL,"y"
2946,2,2002,"-1","2026-03-23 15:56:35.099",NULL,"y"
2947,2,2004,"د.ت24.90","2026-03-23 15:56:35.099",NULL,"y"
2948,2,2005,"د.ت167.90","2026-03-23 15:56:35.099",NULL,"y"
2949,2,2006,"-1","2026-03-23 15:56:35.099",NULL,"y"
2950,2,2007,"-1","2026-03-23 15:56:35.099",NULL,"y"
2951,2,2008,"د.ت167.90","2026-03-23 15:56:35.099",NULL,"y"
2952,2,2009,"-1","2026-03-23 15:56:35.099",NULL,"y"
2953,2,2010,"-1","2026-03-23 15:56:35.099",NULL,"y"
2954,2,2011,"-1","2026-03-23 15:56:35.099",NULL,"y"
2955,2,2012,"د.ت23.51","2026-03-23 15:56:35.099",NULL,"y"
2956,2,2013,"د.ت99.99","2026-03-23 15:56:35.099",NULL,"y"
2957,2,2014,"-1","2026-03-23 15:56:35.099",NULL,"y"
2958,2,2015,"د.ت198.12","2026-03-23 15:56:35.099",NULL,"y"
2959,2,2016,"-1","2026-03-23 15:56:35.099",NULL,"y"
2960,2,2017,"-1","2026-03-23 15:56:35.099",NULL,"y"
2961,2,2018,"-1","2026-03-23 15:56:35.099",NULL,"y"
2962,2,2019,"د.ت900.00","2026-03-23 15:56:35.099",NULL,"y"
2963,2,2020,"د.ت2,000.00","2026-03-23 15:56:35.099",NULL,"y"
2964,2,2021,"-1","2026-03-23 15:56:35.099",NULL,"y"
2965,2,2022,"-1","2026-03-23 15:56:35.099",NULL,"y"
2966,2,2023,"-1","2026-03-23 15:56:35.099",NULL,"y"
2967,2,2024,"-1","2026-03-23 15:56:35.099",NULL,"y"
2968,2,2025,"-1","2026-03-23 15:56:35.099",NULL,"y"
2969,2,2026,"د.ت50.00","2026-03-23 15:56:35.099",NULL,"y"
2970,2,2027,"-1","2026-03-23 15:56:35.099",NULL,"y"
2971,2,2028,"-1","2026-03-23 15:56:35.099",NULL,"y"
2972,2,2029,"-1","2026-03-23 15:56:35.099",NULL,"y"
2973,2,2030,"د.ت298.86","2026-03-23 15:56:35.099",NULL,"y"
2974,2,2032,"-1","2026-03-23 15:56:35.099",NULL,"y"
2975,2,2033,"-1","2026-03-23 15:56:35.099",NULL,"y"
2976,2,2034,"-1","2026-03-23 15:56:35.099",NULL,"y"
2977,2,2035,"د.ت115.00","2026-03-23 15:56:35.099",NULL,"y"
2978,2,2036,"د.ت95.00","2026-03-23 15:56:35.099",NULL,"y"
2979,2,2037,"-1","2026-03-23 15:56:35.099",NULL,"y"
2980,2,2038,"د.ت24.90","2026-03-23 15:56:35.099",NULL,"y"
2981,2,2039,"د.ت19.50","2026-03-23 15:56:35.099",NULL,"y"
2982,2,2040,"-1","2026-03-23 15:56:35.099",NULL,"y"
2983,2,2041,"د.ت265.00","2026-03-23 15:56:35.099",NULL,"y"
2984,2,2042,"د.ت225.00","2026-03-23 15:56:35.099",NULL,"y"
2985,2,2043,"-1","2026-03-23 15:56:35.099",NULL,"y"
2986,2,2044,"د.ت55.00","2026-03-23 15:56:35.099",NULL,"y"
2987,2,2045,"-1","2026-03-23 15:56:35.099",NULL,"y"
2988,2,2046,"د.ت73.99","2026-03-23 15:56:35.099",NULL,"y"
2989,2,2047,"د.ت73.99","2026-03-23 15:56:35.099",NULL,"y"
2990,2,2048,"د.ت73.90","2026-03-23 15:56:35.099",NULL,"y"
2991,2,2049,"د.ت26.99","2026-03-23 15:56:35.099",NULL,"y"
2992,2,2050,"د.ت27.00","2026-03-23 15:56:35.099",NULL,"y"
2993,2,2051,"د.ت26.99","2026-03-23 15:56:35.099",NULL,"y"
2994,2,2052,"-1","2026-03-23 15:56:35.099",NULL,"y"
2995,2,2053,"-1","2026-03-23 15:56:35.099",NULL,"y"
2996,2,2054,"د.ت85.00","2026-03-23 15:56:35.099",NULL,"y"
2997,2,2055,"د.ت205.00","2026-03-23 15:56:35.099",NULL,"y"
2998,2,2056,"د.ت28.00","2026-03-23 15:56:35.099",NULL,"y"
2999,2,2057,"د.ت32.99","2026-03-23 15:56:35.099",NULL,"y"
3000,2,2058,"-1","2026-03-23 15:56:35.099",NULL,"y"
3001,2,2059,"د.ت40.99","2026-03-23 15:56:35.099",NULL,"y"
3002,2,2060,"-1","2026-03-23 15:56:35.099",NULL,"y"
3003,2,2061,"-1","2026-03-23 15:56:35.099",NULL,"y"
3004,2,2062,"د.ت62.90","2026-03-23 15:56:35.099",NULL,"y"
3005,2,2063,"د.ت165.00","2026-03-23 15:56:35.099",NULL,"y"
3006,2,2064,"-1","2026-03-23 15:56:35.099",NULL,"y"
3007,2,2065,"-1","2026-03-23 15:56:35.099",NULL,"y"
3008,2,2066,"-1","2026-03-23 15:56:35.099",NULL,"y"
3009,2,2067,"د.ت30.00","2026-03-23 15:56:35.099",NULL,"y"
3010,2,2068,"د.ت30.00","2026-03-23 15:56:35.099",NULL,"y"
3011,2,2069,"د.ت30.00","2026-03-23 15:56:35.099",NULL,"y"
3012,2,2070,"-1","2026-03-23 15:56:35.099",NULL,"y"
3013,2,2071,"-1","2026-03-23 15:56:35.099",NULL,"y"
3014,2,2072,"د.ت54.90","2026-03-23 15:56:35.099",NULL,"y"
3015,2,2073,"د.ت54.90","2026-03-23 15:56:35.099",NULL,"y"
3016,2,2074,"د.ت85.00","2026-03-23 15:56:35.099",NULL,"y"
3017,2,2075,"-1","2026-03-23 15:56:35.099",NULL,"y"
3018,2,2076,"-1","2026-03-23 15:56:35.099",NULL,"y"
3019,2,2077,"-1","2026-03-23 15:56:35.099",NULL,"y"
3020,2,2078,"-1","2026-03-23 15:56:35.099",NULL,"y"
3021,2,2079,"-1","2026-03-23 15:56:35.099",NULL,"y"
3022,2,2080,"-1","2026-03-23 15:56:35.099",NULL,"y"
3023,2,2081,"-1","2026-03-23 15:56:35.099",NULL,"y"
3024,2,2082,"-1","2026-03-23 15:56:35.099",NULL,"y"
3025,2,2083,"د.ت69.99","2026-03-23 15:56:35.099",NULL,"y"
3026,2,2084,"-1","2026-03-23 15:56:35.099",NULL,"y"
3027,2,2085,"د.ت132.99","2026-03-23 15:56:35.099",NULL,"y"
3028,2,2086,"د.ت62.99","2026-03-23 15:56:35.099",NULL,"y"
3029,2,2087,"-1","2026-03-23 15:56:35.099",NULL,"y"
3030,2,2088,"د.ت174.99","2026-03-23 15:56:35.099",NULL,"y"
3031,2,2089,"د.ت101.99","2026-03-23 15:56:35.099",NULL,"y"
3032,2,2090,"د.ت119.99","2026-03-23 15:56:35.099",NULL,"y"
3033,2,2091,"-1","2026-03-23 15:56:35.099",NULL,"y"
3034,2,2092,"-1","2026-03-23 15:56:35.099",NULL,"y"
3035,2,2093,"-1","2026-03-23 15:56:35.099",NULL,"y"
3036,2,2094,"-1","2026-03-23 15:56:35.099",NULL,"y"
3037,2,2095,"-1","2026-03-23 15:56:35.099",NULL,"y"
3038,2,2096,"-1","2026-03-23 15:56:35.099",NULL,"y"
3039,2,2097,"د.ت85.00","2026-03-23 15:56:35.099",NULL,"y"
3040,2,2098,"د.ت22.00","2026-03-23 15:56:35.099",NULL,"y"
3041,2,2099,"-1","2026-03-23 15:56:35.099",NULL,"y"
3042,2,2100,"د.ت28.50","2026-03-23 15:56:35.099",NULL,"y"
3043,2,2101,"د.ت90.00","2026-03-23 15:56:35.099",NULL,"y"
3044,2,2102,"-1","2026-03-23 15:56:35.099",NULL,"y"
3045,2,2103,"-1","2026-03-23 15:56:35.099",NULL,"y"
3046,2,2105,"د.ت59.99","2026-03-23 15:56:35.099",NULL,"y"
3047,2,2106,"د.ت19.99","2026-03-23 15:56:35.099",NULL,"y"
3048,2,2107,"د.ت45.00","2026-03-23 15:56:35.099",NULL,"y"
3049,2,2108,"د.ت19.99","2026-03-23 15:56:35.099",NULL,"y"
3050,2,2109,"-1","2026-03-23 15:56:35.099",NULL,"y"
3051,2,2110,"-1","2026-03-23 15:56:35.099",NULL,"y"
3052,2,2111,"-1","2026-03-23 15:56:35.099",NULL,"y"
3053,2,2112,"-1","2026-03-23 15:56:35.099",NULL,"y"
3054,2,2113,"-1","2026-03-23 15:56:35.099",NULL,"y"
3055,2,2114,"-1","2026-03-23 15:56:35.099",NULL,"y"
3056,2,2116,"-1","2026-03-23 15:56:35.099",NULL,"y"
3057,2,2117,"-1","2026-03-23 15:56:35.099",NULL,"y"
3058,2,2118,"-1","2026-03-23 15:56:35.099",NULL,"y"
3059,2,2119,"-1","2026-03-23 15:56:35.099",NULL,"y"
3060,2,2120,"د.ت240.00","2026-03-23 15:56:35.099",NULL,"y"
3061,2,2121,"-1","2026-03-23 15:56:35.099",NULL,"y"
3062,2,2122,"-1","2026-03-23 15:56:35.099",NULL,"y"
3063,2,2123,"د.ت40.00","2026-03-23 15:56:35.099",NULL,"y"
3064,2,2124,"د.ت55.00","2026-03-23 15:56:35.099",NULL,"y"
3065,2,2125,"-1","2026-03-23 15:56:35.099",NULL,"y"
3066,2,2126,"-1","2026-03-23 15:56:35.099",NULL,"y"
3067,2,2127,"د.ت65.00","2026-03-23 15:56:35.099",NULL,"y"
3068,2,2128,"د.ت23.00","2026-03-23 15:56:35.099",NULL,"y"
3069,2,2129,"د.ت114.99","2026-03-23 15:56:35.099",NULL,"y"
3070,2,2131,"د.ت119.00","2026-03-23 15:56:35.099",NULL,"y"
3071,2,2132,"-1","2026-03-23 15:56:35.099",NULL,"y"
3072,2,2133,"د.ت170.00","2026-03-23 15:56:35.099",NULL,"y"
3073,2,2134,"د.ت170.00","2026-03-23 15:56:35.099",NULL,"y"
3074,2,2135,"د.ت75.00","2026-03-23 15:56:35.099",NULL,"y"
3075,2,2136,"د.ت18.00","2026-03-23 15:56:35.099",NULL,"y"
3076,2,2137,"د.ت90.00","2026-03-23 15:56:35.099",NULL,"y"
3077,2,2138,"د.ت140.00","2026-03-23 15:56:35.099",NULL,"y"
3078,2,2139,"د.ت23.90","2026-03-23 15:56:35.099",NULL,"y"
3079,2,2140,"د.ت93.99","2026-03-23 15:56:35.099",NULL,"y"
3080,2,2141,"-1","2026-03-23 15:56:35.099",NULL,"y"
3081,2,2142,"د.ت45.00","2026-03-23 15:56:35.099",NULL,"y"
3082,2,2143,"د.ت165.00","2026-03-23 15:56:35.099",NULL,"y"
3083,2,2144,"-1","2026-03-23 15:56:35.099",NULL,"y"
3084,2,2145,"-1","2026-03-23 15:56:35.099",NULL,"y"
3085,2,2147,"-1","2026-03-23 15:56:35.099",NULL,"y"
3086,2,2148,"-1","2026-03-23 15:56:35.099",NULL,"y"
3087,2,2149,"-1","2026-03-23 15:56:35.115",NULL,"y"
3088,2,2150,"-1","2026-03-23 15:56:35.115",NULL,"y"
3089,2,2151,"-1","2026-03-23 15:56:35.115",NULL,"y"
3090,2,2152,"-1","2026-03-23 15:56:35.115",NULL,"y"
3091,2,2153,"-1","2026-03-23 15:56:35.115",NULL,"y"
3092,2,2155,"د.ت265.90","2026-03-23 15:56:35.115",NULL,"y"
3093,2,2156,"د.ت450.00","2026-03-23 15:56:35.115",NULL,"y"
3094,2,2157,"د.ت265.90","2026-03-23 15:56:35.115",NULL,"y"
3095,2,2158,"د.ت450.00","2026-03-23 15:56:35.115",NULL,"y"
3096,2,2159,"د.ت130.00","2026-03-23 15:56:35.115",NULL,"y"
3097,2,2160,"د.ت220.00","2026-03-23 15:56:35.115",NULL,"y"
3098,2,2161,"د.ت105.00","2026-03-23 15:56:35.115",NULL,"y"
3099,2,2162,"د.ت29.00","2026-03-23 15:56:35.115",NULL,"y"
3100,2,2163,"-1","2026-03-23 15:56:35.115",NULL,"y"
3101,2,2164,"د.ت29.00","2026-03-23 15:56:35.115",NULL,"y"
3102,2,2165,"د.ت29.00","2026-03-23 15:56:35.115",NULL,"y"
3103,2,2166,"-1","2026-03-23 15:56:35.115",NULL,"y"
3104,2,2167,"-1","2026-03-23 15:56:35.115",NULL,"y"
3105,2,2168,"-1","2026-03-23 15:56:35.115",NULL,"y"
3106,2,2169,"-1","2026-03-23 15:56:35.115",NULL,"y"
3107,2,2170,"-1","2026-03-23 15:56:35.115",NULL,"y"
3108,2,2171,"-1","2026-03-23 15:56:35.115",NULL,"y"
3109,2,2172,"-1","2026-03-23 15:56:35.115",NULL,"y"
3110,2,2173,"-1","2026-03-23 15:56:35.115",NULL,"y"
3111,2,2174,"-1","2026-03-23 15:56:35.115",NULL,"y"
3112,2,2175,"-1","2026-03-23 15:56:35.115",NULL,"y"
3113,2,2176,"-1","2026-03-23 15:56:35.115",NULL,"y"
3114,2,2177,"-1","2026-03-23 15:56:35.115",NULL,"y"
3115,2,2178,"-1","2026-03-23 15:56:35.115",NULL,"y"
3116,2,2179,"-1","2026-03-23 15:56:35.115",NULL,"y"
3117,2,2181,"-1","2026-03-23 15:56:35.115",NULL,"y"
3118,2,2182,"-1","2026-03-23 15:56:35.115",NULL,"y"
3119,2,2183,"-1","2026-03-23 15:56:35.115",NULL,"y"
3120,2,2184,"-1","2026-03-23 15:56:35.115",NULL,"y"
3121,2,2185,"-1","2026-03-23 15:56:35.115",NULL,"y"
3122,2,2186,"-1","2026-03-23 15:56:35.115",NULL,"y"
3123,2,2187,"-1","2026-03-23 15:56:35.115",NULL,"y"
3124,2,2188,"-1","2026-03-23 15:56:35.115",NULL,"y"
3125,2,2190,"-1","2026-03-23 15:56:35.115",NULL,"y"
3126,2,2191,"-1","2026-03-23 15:56:35.115",NULL,"y"
3127,2,2192,"-1","2026-03-23 15:56:35.115",NULL,"y"
3128,2,2193,"-1","2026-03-23 15:56:35.115",NULL,"y"
3129,2,2194,"-1","2026-03-23 15:56:35.115",NULL,"y"
3130,2,2195,"-1","2026-03-23 15:56:35.115",NULL,"y"
3131,2,2196,"-1","2026-03-23 15:56:35.115",NULL,"y"
3132,2,2197,"-1","2026-03-23 15:56:35.115",NULL,"y"
3133,2,2198,"-1","2026-03-23 15:56:35.115",NULL,"y"
3134,2,2199,"-1","2026-03-23 15:56:35.115",NULL,"y"
3135,2,2204,"-1","2026-03-23 15:56:35.115",NULL,"y"
3136,2,2205,"-1","2026-03-23 15:56:35.115",NULL,"y"
3137,2,2206,"-1","2026-03-23 15:56:35.115",NULL,"y"
3138,2,2207,"-1","2026-03-23 15:56:35.115",NULL,"y"
3139,2,2212,"-1","2026-03-23 15:56:35.115",NULL,"y"
3140,2,2213,"-1","2026-03-23 15:56:35.115",NULL,"y"
3141,2,2214,"-1","2026-03-23 15:56:35.115",NULL,"y"
3142,2,2215,"-1","2026-03-23 15:56:35.115",NULL,"y"
3143,2,2216,"-1","2026-03-23 15:56:35.115",NULL,"y"
3144,2,2217,"-1","2026-03-23 15:56:35.115",NULL,"y"
3145,2,2218,"-1","2026-03-23 15:56:35.115",NULL,"y"
3146,2,2219,"-1","2026-03-23 15:56:35.115",NULL,"y"
3147,2,2220,"-1","2026-03-23 15:56:35.115",NULL,"y"
3148,2,2221,"-1","2026-03-23 15:56:35.115",NULL,"y"
3149,2,2222,"د.ت25.99","2026-03-23 15:56:35.115",NULL,"y"
3150,2,2223,"-1","2026-03-23 15:56:35.115",NULL,"y"
3151,2,2224,"-1","2026-03-23 15:56:35.115",NULL,"y"
3152,2,2225,"د.ت20.00","2026-03-23 15:56:35.115",NULL,"y"
3153,2,2226,"-1","2026-03-23 15:56:35.115",NULL,"y"
3154,2,2227,"د.ت24.99","2026-03-23 15:56:35.115",NULL,"y"
3155,2,2228,"د.ت24.99","2026-03-23 15:56:35.115",NULL,"y"
3156,2,2229,"-1","2026-03-23 15:56:35.115",NULL,"y"
3157,2,2230,"-1","2026-03-23 15:56:35.115",NULL,"y"
3158,2,2231,"-1","2026-03-23 15:56:35.115",NULL,"y"
3159,2,2232,"-1","2026-03-23 15:56:35.115",NULL,"y"
3160,2,2233,"-1","2026-03-23 15:56:35.115",NULL,"y"
3161,2,2234,"-1","2026-03-23 15:56:35.115",NULL,"y"
3162,2,2237,"-1","2026-03-23 15:56:35.115",NULL,"y"
3163,2,2238,"-1","2026-03-23 15:56:35.115",NULL,"y"
3164,2,2239,"-1","2026-03-23 15:56:35.115",NULL,"y"
3165,2,2240,"-1","2026-03-23 15:56:35.115",NULL,"y"
3166,2,2241,"-1","2026-03-23 15:56:35.115",NULL,"y"
3167,2,2242,"-1","2026-03-23 15:56:35.115",NULL,"y"
3168,2,2243,"-1","2026-03-23 15:56:35.115",NULL,"y"
3169,2,2244,"-1","2026-03-23 15:56:35.115",NULL,"y"
3170,2,2245,"-1","2026-03-23 15:56:35.115",NULL,"y"
3171,2,2246,"-1","2026-03-23 15:56:35.115",NULL,"y"
3172,2,2247,"-1","2026-03-23 15:56:35.115",NULL,"y"
3173,2,2248,"-1","2026-03-23 15:56:35.115",NULL,"y"
3174,2,2249,"-1","2026-03-23 15:56:35.115",NULL,"y"
3175,2,2250,"-1","2026-03-23 15:56:35.115",NULL,"y"
3176,2,2251,"-1","2026-03-23 15:56:35.115",NULL,"y"
3177,2,2252,"-1","2026-03-23 15:56:35.115",NULL,"y"
3178,2,2254,"-1","2026-03-23 15:56:35.115",NULL,"y"
3179,2,2255,"-1","2026-03-23 15:56:35.115",NULL,"y"
3180,2,2257,"-1","2026-03-23 15:56:35.115",NULL,"y"
3181,2,2258,"-1","2026-03-23 15:56:35.115",NULL,"y"
3182,2,2260,"-1","2026-03-23 15:56:35.115",NULL,"y"
3183,2,2261,"د.ت94.99","2026-03-23 15:56:35.115",NULL,"y"
3184,2,2262,"-1","2026-03-23 15:56:35.115",NULL,"y"
3185,2,2263,"-1","2026-03-23 15:56:35.115",NULL,"y"
3186,2,2264,"-1","2026-03-23 15:56:35.115",NULL,"y"
3187,2,2265,"د.ت210.00","2026-03-23 15:56:35.115",NULL,"y"
3188,2,2266,"-1","2026-03-23 15:56:35.115",NULL,"y"
3189,2,2267,"-1","2026-03-23 15:56:35.115",NULL,"y"
3190,2,2268,"د.ت20.00","2026-03-23 15:56:35.115",NULL,"y"
3191,2,2269,"د.ت19.99","2026-03-23 15:56:35.115",NULL,"y"
3192,2,2270,"د.ت59.00","2026-03-23 15:56:35.115",NULL,"y"
3193,2,2272,"د.ت49.00","2026-03-23 15:56:35.115",NULL,"y"
3194,2,2274,"د.ت272.99","2026-03-23 15:56:35.115",NULL,"y"
3195,2,2275,"-1","2026-03-23 15:56:35.115",NULL,"y"
3196,2,2276,"-1","2026-03-23 15:56:35.115",NULL,"y"
3197,2,2278,"-1","2026-03-23 15:56:35.115",NULL,"y"
3198,2,2279,"-1","2026-03-23 15:56:35.115",NULL,"y"
3199,2,2281,"د.ت249.99","2026-03-23 15:56:35.115",NULL,"y"
3200,2,2282,"د.ت309.99","2026-03-23 15:56:35.115",NULL,"y"
3201,2,2283,"-1","2026-03-23 15:56:35.115",NULL,"y"
3202,2,2284,"-1","2026-03-23 15:56:35.115",NULL,"y"
3203,2,2285,"-1","2026-03-23 15:56:35.115",NULL,"y"
3204,2,2286,"-1","2026-03-23 15:56:35.115",NULL,"y"
3205,2,2289,"-1","2026-03-23 15:56:35.115",NULL,"y"
3206,2,2290,"د.ت349.99","2026-03-23 15:56:35.115",NULL,"y"
3207,2,2292,"-1","2026-03-23 15:56:35.115",NULL,"y"
3208,2,2293,"-1","2026-03-23 15:56:35.115",NULL,"y"
3209,2,2294,"د.ت15.55","2026-03-23 15:56:35.115",NULL,"y"
3210,2,2295,"-1","2026-03-23 15:56:35.115",NULL,"y"
3211,2,2296,"-1","2026-03-23 15:56:35.115",NULL,"y"
3212,2,2297,"د.ت30.00","2026-03-23 15:56:35.115",NULL,"y"
3213,2,2298,"د.ت150.00","2026-03-23 15:56:35.115",NULL,"y"
3214,2,2299,"د.ت249.90","2026-03-23 15:56:35.115",NULL,"y"
3215,2,2300,"د.ت24.90","2026-03-23 15:56:35.115",NULL,"y"
3216,2,2301,"د.ت50.00","2026-03-23 15:56:35.115",NULL,"y"
3217,2,2302,"د.ت999.00","2026-03-23 15:56:35.115",NULL,"y"
3218,2,2303,"-1","2026-03-23 15:56:35.115",NULL,"y"
3219,2,2304,"د.ت700.00","2026-03-23 15:56:35.115",NULL,"y"
3220,2,2305,"د.ت139.90","2026-03-23 15:56:35.115",NULL,"y"
3221,2,2306,"د.ت950.00","2026-03-23 15:56:35.115",NULL,"y"
3222,2,2308,"د.ت99.90","2026-03-23 15:56:35.115",NULL,"y"
3223,2,2309,"د.ت99.90","2026-03-23 15:56:35.115",NULL,"y"
3224,2,2310,"د.ت41.99","2026-03-23 15:56:35.115",NULL,"y"
3225,2,2311,"-1","2026-03-23 15:56:35.115",NULL,"y"
3226,2,2312,"-1","2026-03-23 15:56:35.115",NULL,"y"
3227,2,2313,"د.ت255.00","2026-03-23 15:56:35.115",NULL,"y"
3228,2,2314,"د.ت160.00","2026-03-23 15:56:35.115",NULL,"y"
3229,2,2315,"-1","2026-03-23 15:56:35.115",NULL,"y"
3230,2,2316,"د.ت21.90","2026-03-23 15:56:35.115",NULL,"y"
3231,2,2317,"د.ت84.90","2026-03-23 15:56:35.115",NULL,"y"
3232,2,2318,"د.ت135.00","2026-03-23 15:56:35.115",NULL,"y"
3233,2,2319,"-1","2026-03-23 15:56:35.115",NULL,"y"
3234,2,2320,"-1","2026-03-23 15:56:35.115",NULL,"y"
3235,2,2321,"-1","2026-03-23 15:56:35.115",NULL,"y"
3236,2,2322,"-1","2026-03-23 15:56:35.115",NULL,"y"
3237,2,2323,"-1","2026-03-23 15:56:35.115",NULL,"y"
3238,2,2324,"د.ت123.00","2026-03-23 15:56:35.115",NULL,"y"
3239,2,2325,"د.ت119.00","2026-03-23 15:56:35.115",NULL,"y"
3240,2,2326,"-1","2026-03-23 15:56:35.115",NULL,"y"
3241,2,2327,"-1","2026-03-23 15:56:35.115",NULL,"y"
3242,2,2328,"د.ت129.99","2026-03-23 15:56:35.115",NULL,"y"
3243,2,2329,"-1","2026-03-23 15:56:35.115",NULL,"y"
3244,2,2330,"د.ت69.00","2026-03-23 15:56:35.115",NULL,"y"
3245,2,2331,"د.ت25.00","2026-03-23 15:56:35.115",NULL,"y"
3246,2,2332,"-1","2026-03-23 15:56:35.115",NULL,"y"
3247,2,2335,"-1","2026-03-23 15:56:35.115",NULL,"y"
3248,2,2336,"-1","2026-03-23 15:56:35.115",NULL,"y"
3249,2,2337,"د.ت175.00","2026-03-23 15:56:35.115",NULL,"y"
3250,2,2338,"د.ت62.00","2026-03-23 15:56:35.115",NULL,"y"
3251,2,2339,"د.ت165.00","2026-03-23 15:56:35.115",NULL,"y"
3252,2,2340,"-1","2026-03-23 15:56:35.115",NULL,"y"
3253,2,2341,"-1","2026-03-23 15:56:35.115",NULL,"y"
3254,2,2342,"-1","2026-03-23 15:56:35.115",NULL,"y"
3255,2,2343,"-1","2026-03-23 15:56:35.115",NULL,"y"
3256,2,2344,"-1","2026-03-23 15:56:35.115",NULL,"y"
3257,2,2345,"-1","2026-03-23 15:56:35.115",NULL,"y"
3258,2,2346,"-1","2026-03-23 15:56:35.115",NULL,"y"
3259,2,2347,"-1","2026-03-23 15:56:35.115",NULL,"y"
3260,2,2348,"-1","2026-03-23 15:56:35.115",NULL,"y"
3261,2,2349,"-1","2026-03-23 15:56:35.115",NULL,"y"
3262,2,2350,"د.ت42.50","2026-03-23 15:56:35.115",NULL,"y"
3263,2,2351,"-1","2026-03-23 15:56:35.115",NULL,"y"
3264,2,2352,"-1","2026-03-23 15:56:35.115",NULL,"y"
3265,2,2353,"-1","2026-03-23 15:56:35.115",NULL,"y"
3266,2,2354,"-1","2026-03-23 15:56:35.115",NULL,"y"
3267,2,2355,"-1","2026-03-23 15:56:35.115",NULL,"y"
3268,2,2356,"-1","2026-03-23 15:56:35.115",NULL,"y"
3269,2,2357,"-1","2026-03-23 15:56:35.115",NULL,"y"
3270,2,2358,"د.ت9.00","2026-03-23 15:56:35.115",NULL,"y"
3271,2,2359,"د.ت9.00","2026-03-23 15:56:35.115",NULL,"y"
3272,2,2360,"-1","2026-03-23 15:56:35.115",NULL,"y"
3273,2,2361,"-1","2026-03-23 15:56:35.115",NULL,"y"
3274,2,2363,"-1","2026-03-23 15:56:35.115",NULL,"y"
3275,2,2364,"-1","2026-03-23 15:56:35.115",NULL,"y"
3276,2,2365,"-1","2026-03-23 15:56:35.115",NULL,"y"
3277,2,2366,"-1","2026-03-23 15:56:35.115",NULL,"y"
3278,2,2367,"-1","2026-03-23 15:56:35.115",NULL,"y"
3279,2,2368,"-1","2026-03-23 15:56:35.115",NULL,"y"
3280,2,2369,"د.ت42.50","2026-03-23 15:56:35.115",NULL,"y"
3281,2,2370,"-1","2026-03-23 15:56:35.115",NULL,"y"
3282,2,2371,"-1","2026-03-23 15:56:35.115",NULL,"y"
3283,2,2372,"-1","2026-03-23 15:56:35.115",NULL,"y"
